KEY,neutral,angry,happy,sad,emocao_predominante,audio_valence
2_344_u,1.0,1.2245546373787497e-12,2.8759097325803396e-09,1.9874175194445343e-08,neutral,-1.6999490016502382e-08
2_345_u,3.803113486355869e-07,9.453750282606421e-12,0.9999996423721313,8.619012448196628e-11,happy,0.9999996422764875
2_347_u,0.9972014427185059,0.0027985628694295883,2.7980492922630162e-11,3.918432592286969e-11,neutral,-0.0027985628806334213
2_35_u,1.0694011232104117e-09,0.9984456896781921,0.0015542996115982533,6.788557216363955e-11,angry,-0.9968913901344795
2_350_u,1.0,6.418683640152523e-11,9.892943353406736e-09,3.1812989742530107e-11,neutral,9.79694352726268e-09
2_351_u,0.6237573027610779,8.500047101733799e-07,0.37624192237854004,4.538081022076312e-09,neutral,0.37624106783574884
2_352_u,1.0,2.8651167549575973e-10,1.9399904859634942e-12,5.212570826362839e-12,neutral,-2.897842558361591e-10
2_353_u,4.929104875373014e-07,1.896940382550838e-09,0.9999995231628418,7.341819860395837e-12,happy,0.9999995212585596
2_356_u,1.0,1.263520104516358e-12,3.7115130413489794e-11,7.142035574059236e-11,neutral,-3.556874543161892e-11
2_357_u,1.0,6.265819460504751e-12,5.173365291710752e-09,9.908366349620223e-10,neutral,4.176262837288225e-09
2_358_u,9.430914360564202e-07,0.9999990463256836,2.6463968169632146e-11,4.572465669983039e-12,angry,-0.9999990463037921
2_359_u,0.9999567270278931,4.152799198270385e-12,4.3275271309539676e-05,2.0044202742042216e-08,neutral,4.3255222953998435e-05
2_36_u,2.3292457372592335e-12,1.0,2.9922087918521356e-08,2.9666982846038303e-12,angry,-0.9999999700808788
2_361_u,0.9999139308929443,5.951147127175593e-12,8.552765211788937e-05,4.6110815787869797e-07,neutral,8.506653800886355e-05
2_365_u,1.0,8.576239219661164e-13,1.383987785485985e-10,3.0758215419091073e-10,neutral,-1.7004099956427834e-10
2_367_u,1.0,4.079245188165492e-12,7.828801842912902e-12,3.7703420247003905e-11,neutral,-3.3953863592256495e-11
2_369_u,1.0,1.3224124573163465e-10,9.04468444584694e-11,2.673117803497771e-12,neutral,-4.446751907666302e-11
2_370_u,6.020142023777098e-11,1.0,1.5243201666181871e-12,4.17426543905617e-14,angry,-0.9999999999985174
2_371_u,1.0,3.681667817834189e-11,2.454082249914169e-11,7.445916799797558e-11,neutral,-8.673502367717578e-11
2_372_u,3.2908691327548922e-09,0.9999998807907104,9.659520117111242e-08,1.1944664007890182e-12,angry,-0.9999997841967038
2_373_u,1.0,9.609082973760508e-11,1.5569809981227922e-12,3.11378665907025e-11,neutral,-1.2567171533018479e-10
2_374_u,0.9999996423721313,7.533076593069232e-12,6.335797309020563e-08,2.5033051542777685e-07,neutral,-1.8698007541416428e-07
2_375_u,1.0,4.645226869826047e-09,3.042677221287704e-11,1.6364059413076504e-11,neutral,-4.631164157026246e-09
2_376_u,3.6690811500150744e-10,0.00019020464969798923,0.9998098015785217,5.355203780421647e-11,happy,0.9996195968752717
2_377_u,7.476127211702988e-05,0.9999252557754517,9.978743387151212e-10,3.130301194035484e-13,angry,-0.9999252547778904
2_378_u,2.4236119315901306e-06,0.999997615814209,2.995247938564205e-10,1.3732277034245177e-13,angry,-0.9999976155148216
2_38_u,3.442434488507007e-12,2.8308136390542415e-10,1.0,7.72979076579805e-12,happy,0.9999999997091888
2_380_u,8.707811381680752e-12,1.1664307020264886e-10,1.0,4.66923938749475e-12,happy,0.9999999998786877
2_381_u,0.9975873231887817,1.4688176022681354e-11,0.002408607630059123,4.055124463775428e-06,neutral,0.0024045524909071716
2_385_u,0.9999856948852539,1.4353168808156624e-05,4.1495723523965466e-11,9.244336199309977e-12,neutral,-1.43531365567693e-05
2_387_u,0.9999998807907104,1.2590162246084446e-09,6.996749135623759e-08,2.2813244626718188e-08,neutral,4.5895230504910955e-08
2_388_u,1.0,2.3798701724586646e-12,3.6382979962112927e-10,1.9728805256136184e-08,neutral,-1.9367355326687513e-08
2_389_u,1.0522057530826245e-10,4.453915534996522e-12,1.0,3.626469610717997e-11,happy,0.9999999999592813
2_39_u,1.0,4.245904409311274e-12,6.059182322548651e-11,7.369932442102822e-10,neutral,-6.80647325394107e-10
2_390_u,4.1457077354367655e-11,1.0,3.0261548822352324e-10,1.2010225171159294e-13,angry,-0.9999999996975046
2_392_u,1.0,2.60804442278606e-12,3.287265251672444e-11,1.118592024562659e-10,neutral,-8.159459436232752e-11
2_393_u,1.0,6.47075615312076e-10,2.411917887634729e-12,4.7277850037663605e-12,neutral,-6.493914824282077e-10
2_397_u,1.0,5.585337747859853e-10,2.8124963295794725e-12,3.259488165485713e-11,neutral,-5.88316160111263e-10
2_398_u,1.0,4.811628179224314e-11,1.359739404405147e-11,9.860474242673334e-11,neutral,-1.33123630174925e-10
2_400_u,1.0,1.2033137073569344e-12,5.2143431933382445e-11,3.493433667345336e-11,neutral,1.600578155257215e-11
2_405_u,0.003294148715212941,0.9967058300971985,9.570027929839409e-12,9.231183525915121e-12,angry,-0.9967058300968596
2_406_u,1.0,2.1192778434930837e-12,1.3044077970536527e-11,4.69603557429199e-11,neutral,-3.603555561587646e-11
2_407_u,1.2842705197912974e-11,1.5797611482848417e-11,1.0,1.153379735469029e-11,happy,0.9999999999726686
2_408_u,7.881043907753682e-12,1.0,2.331448836073724e-13,1.4689239950273214e-13,angry,-0.9999999999999138
2_409_u,1.0,2.1239880514112297e-12,3.4422478756290786e-10,1.6592196061537834e-08,neutral,-1.6250095262026337e-08
2_410_u,3.060921238695613e-10,6.781274760475631e-12,1.0,1.5041615522570773e-11,happy,0.9999999999781771
2_413_u,3.1702125733584774e-12,1.0,7.968192078378067e-13,3.495243374243562e-13,angry,-0.9999999999995527
2_415_u,1.0,6.330701154272367e-12,2.2739882893363372e-11,3.9245232064111235e-11,neutral,-2.283605032502023e-11
2_416_u,8.506460535961935e-10,1.2699355456113892e-11,1.0,5.16828810651071e-12,happy,0.9999999999821324
2_419_u,1.0,1.9326521719792433e-12,6.672697949738904e-10,2.2749896189111496e-08,neutral,-2.2084559046309585e-08
2_42_u,0.09103018790483475,0.10480975359678268,0.09834275394678116,0.7058172225952148,sad,-0.7122842222452164
2_420_u,1.0,1.882262358129938e-12,1.4225051692129398e-10,1.9094286152210316e-09,neutral,-1.7690603606578675e-09
2_421_u,1.4514407666865736e-05,1.9918872107282937e-10,0.9999854564666748,9.386960653223753e-11,happy,0.9999854561736164
2_422_u,1.0,2.392417861041274e-12,1.207001998349e-10,1.5629967320407445e-09,neutral,-1.4446889500668858e-09
2_423_u,1.7264058238541935e-11,1.0,8.637604409500454e-09,7.939625519537419e-13,angry,-0.9999999913631896
2_425_u,1.0,1.3072589885587682e-12,1.0307354969540938e-09,6.767104238081245e-11,neutral,9.617571955847226e-10
2_426_u,2.7762025317512595e-11,3.1713267428790104e-11,1.0,7.872841267797526e-12,happy,0.9999999999604139
2_427_u,7.875724378214599e-12,3.742135767925703e-11,1.0,4.856240843481574e-12,happy,0.9999999999577224
2_428_u,3.2685278095190284e-11,3.005961798918655e-11,1.0,6.227704116290589e-12,happy,0.9999999999637127
2_429_u,0.9999998807907104,1.7239958375811493e-12,8.73950334323581e-09,7.20212582905333e-08,neutral,-6.328347894313507e-08
2_43_u,0.01681584119796753,0.9822691679000854,0.0009149648249149323,1.6280587988859452e-10,angry,-0.9813542032379764
2_430_u,0.9763680696487427,5.092159471864477e-10,0.02362404204905033,7.878653377701994e-06,neutral,0.023616162886456682
2_431_u,1.0,2.208147510326941e-12,7.238680488352855e-11,1.991140238799538e-11,neutral,5.0267254985206233e-11
2_433_u,1.0,6.875280293000552e-12,6.316685455948212e-12,8.305268972552682e-11,neutral,-8.361128456257916e-11
2_434_u,1.0,8.957205094826948e-13,1.202727500926315e-10,1.2713660679786187e-10,neutral,-7.75957721471307e-12
2_435_u,1.0,1.227217871595243e-12,6.643410127571414e-11,3.73960501454107e-10,neutral,-3.087536180499881e-10
2_437_u,4.044328761665383e-06,0.9999959468841553,4.19863145986743e-12,2.2143373831599866e-13,angry,-0.999995946880178
2_438_u,4.130513116251677e-05,1.1619105677596053e-10,0.9999586343765259,1.1967649093946875e-10,happy,0.9999586341406583
2_439_u,4.937926179060526e-10,1.0,4.275817709880475e-13,4.6751783623925555e-14,angry,-0.9999999999996193
2_44_u,0.9999997615814209,6.266567126322897e-13,2.1886442880258983e-07,1.0763189450813115e-08,neutral,2.0810061269506408e-07
2_440_u,2.2573433400285836e-10,2.7751698508660105e-11,1.0,1.7819112504979806e-11,happy,0.9999999999544292
2_441_u,1.0,2.8005004999026584e-12,9.28392605847872e-12,1.4625464728190707e-10,neutral,-1.39771221723331e-10
2_442_u,1.0,3.4653798927641866e-12,1.1897043072917057e-10,1.1526744142509315e-10,neutral,2.376094113132332e-13
2_443_u,2.0947500445345213e-07,0.9999997615814209,7.431957271819556e-10,3.0515073432511863e-13,angry,-0.9999997608385304
2_444_u,2.5470070930816435e-12,1.0,2.473497210005171e-13,4.73816461326465e-13,angry,-1.0000000000002265
2_445_u,1.0,9.182359733683754e-13,2.5435240025295514e-10,2.731979642511817e-10,neutral,-1.9763799971594942e-11
2_446_u,0.9999979734420776,9.293650918285046e-12,4.978391587862063e-10,1.9684166545630433e-06,neutral,-1.9679281090551753e-06
2_447_u,0.9959010481834412,1.8973694837498556e-10,0.0040986547246575356,2.3036940888232493e-07,neutral,0.004098424165511705
2_448_u,1.0,1.6602039838373162e-12,3.591651975831667e-11,2.014939048944342e-10,neutral,-1.6723758911995484e-10
2_449_u,0.0005032576154917479,6.991480745038858e-12,0.9994966983795166,1.116385117683194e-08,happy,0.9994966872086739
2_45_u,0.9999998807907104,1.0596348687386126e-07,9.409247686553712e-12,4.150705387034881e-12,neutral,-1.0595822833156174e-07
2_450_u,0.9751030802726746,6.276376751657153e-08,0.024896707385778427,1.2635706525543355e-07,neutral,0.024896518264945655
2_454_u,4.514135593103319e-11,8.021307576489e-12,1.3400373475788707e-12,1.0,sad,-1.0000000000066813
2_456_u,1.0,1.980171018475807e-12,2.1878462930224885e-10,2.4420030234062473e-11,neutral,1.9238442804971057e-10
2_457_u,1.0,2.0075505147154615e-10,6.951508813024532e-12,1.4632768954858655e-11,neutral,-2.0843631161338028e-10
2_458_u,1.0,4.555320964189091e-12,1.4479770160669148e-10,2.5276816195685115e-09,neutral,-2.387439238926009e-09
2_461_u,1.0,1.9475239563387925e-12,7.102152199678358e-11,1.3254964903453015e-09,neutral,-1.2564224923048567e-09
2_462_u,1.0,1.4937283181193362e-12,1.493721257794789e-10,2.0851396165255665e-09,neutral,-1.937261219064207e-09
2_463_u,1.0,5.158882435823964e-12,2.0406148992790918e-11,2.648476160604929e-10,neutral,-2.4960034950352594e-10
2_464_u,1.8901766818402166e-09,3.0319234536196893e-12,1.0,1.6672654576388446e-11,happy,0.9999999999802954
2_465_u,1.0,4.04682147167601e-12,1.3917962268794604e-11,1.7716436651049605e-10,neutral,-1.6729322571337746e-10
2_467_u,1.0,1.499857855101483e-12,2.2323162415793796e-11,6.654992668053694e-10,neutral,-6.446759622446771e-10
2_471_u,4.896821281796804e-10,4.954921678290702e-06,0.9999949932098389,6.5993855345725105e-12,happy,0.9999900382815612
2_472_u,1.0,6.5980467617299254e-12,4.421617585959048e-11,2.186298780904039e-10,neutral,-1.8101174899254335e-10
2_473_u,1.0,2.2201719629411087e-11,3.0303509267887163e-12,1.9196368453155976e-11,neutral,-3.836773715577835e-11
2_474_u,3.4938003878881574e-11,5.0586881905623216e-11,1.0,5.5271937200729315e-12,happy,0.9999999999438859
2_475_u,1.0,3.036362177313845e-12,8.379124651070047e-12,2.9103729842772097e-11,neutral,-2.3760967369015895e-11
2_477_u,0.43097665905952454,3.929799419211122e-08,0.5690231919288635,7.85140628067893e-08,happy,0.5690230741168065
2_478_u,1.0,8.92914485840085e-13,3.018899619178228e-08,3.023636452326173e-08,neutral,-4.8261245965287164e-11
2_479_u,1.0,1.7472416742603247e-12,3.180601268470973e-11,3.5374544959942966e-10,neutral,-3.2368667858898026e-10
2_48_u,1.115248116079215e-09,0.04728243872523308,0.9527174830436707,2.2157001566824874e-08,happy,0.905435022161436
2_481_u,1.0,8.835357033672164e-13,6.090872944897185e-11,2.513018682037682e-10,neutral,-1.9127667445816357e-10
2_482_u,7.743646869562415e-12,1.0,4.808173715946384e-13,2.2727934985422582e-13,angry,-0.9999999999997465
2_484_u,1.0,3.1739517698109454e-12,4.374726969569309e-10,1.7119608841653644e-08,neutral,-1.6685310096466524e-08
2_485_u,1.870417293270421e-10,0.9999973773956299,2.6453694772499148e-06,2.0555701238378354e-12,angry,-0.9999947320282082
2_486_u,1.0,5.532010938745502e-13,9.102630871282713e-10,2.9126903666742976e-10,neutral,6.18440849366967e-10
2_487_u,3.263570802491955e-10,9.55666309976344e-11,1.0,5.348145537542592e-12,happy,0.9999999998990852
2_488_u,4.4002565480205647e-11,2.1757644297348833e-11,1.0,1.0531750818665309e-11,happy,0.9999999999677106
2_489_u,1.0,5.753530984975441e-10,6.235798336029497e-12,1.2998106931061404e-11,neutral,-5.82115407092576e-10
2_49_u,1.0,9.823296689970284e-13,3.484697808087134e-10,2.376421948113716e-09,neutral,-2.0289344969739997e-09
2_490_u,1.0,5.275913711987046e-13,3.282210891963899e-10,5.5549526090104e-10,neutral,-2.2780176307584873e-10
2_491_u,9.381137533459594e-11,9.271856719894611e-12,1.0,3.7721978318749905e-11,happy,0.9999999999530061
2_492_u,1.005877933030197e-11,0.9999992847442627,7.117810696399829e-07,5.859084745152288e-11,angry,-0.9999985730217839
2_493_u,1.0,4.640623822715906e-12,1.3525021380633717e-11,2.7146554101853404e-11,neutral,-1.8262156543935593e-11
2_494_u,0.9999997615814209,2.232720085204587e-11,2.871669551041123e-07,2.563656925635982e-11,neutral,2.8711899133400387e-07
2_495_u,1.453934601158835e-05,8.961300451693077e-12,0.9999854564666748,2.052285452691649e-09,happy,0.9999854544054281
2_498_u,1.0,1.2028548729975386e-12,4.0055610384115425e-08,1.4118773927762618e-09,neutral,3.8642530136466166e-08
2_499_u,0.0005515008815564215,2.8033277088557185e-11,0.9994484782218933,2.328870429835206e-09,happy,0.9994484758649896
2_50_u,1.0,2.652740223665906e-12,1.433478752366213e-10,8.367989856594704e-09,neutral,-8.227294721581749e-09
2_500_u,1.0029709701653289e-10,7.2229544394175615e-12,1.0,1.9749443400107758e-11,happy,0.9999999999730276
2_502_u,9.309326642892302e-10,1.0,1.0446079765080718e-12,4.025377375719598e-14,angry,-0.9999999999989956
2_504_u,5.883762366210021e-10,3.6290280676365416e-12,1.0,1.7803994389886668e-11,happy,0.9999999999785669
2_505_u,1.0,2.3923178105178522e-08,1.9385259619753015e-08,1.3865082693076403e-10,neutral,-4.676569312356271e-09
2_506_u,1.375640920620036e-12,1.0,4.007095100178049e-09,1.5263100028653498e-12,angry,-0.9999999959944312
2_507_u,1.0,6.503058508355863e-11,3.187176651070489e-12,1.5794386631906576e-11,neutral,-7.763779506439472e-11
2_508_u,1.0,4.1514105521278655e-12,1.7760724835280683e-10,1.9725585054253258e-10,neutral,-2.3800012741853616e-11
2_509_u,9.286024726939957e-10,3.7724979390363345e-12,1.0,3.8833981169661413e-11,happy,0.9999999999573935
2_51_u,1.0493818314305514e-10,1.0,6.942680479994634e-13,5.309283828552891e-14,angry,-0.9999999999993588
2_511_u,0.23053160309791565,0.7694675326347351,9.014319743982924e-07,5.2111804454968436e-11,angry,-0.7694666312548725
2_512_u,0.9999769926071167,2.2954065570957027e-05,3.2049509712805957e-09,3.577853985303747e-11,neutral,-2.29508963985256e-05
2_514_u,4.166919413683967e-12,1.0,2.493706846920518e-12,2.4573304003606966e-13,angry,-0.9999999999977521
2_517_u,0.9999949932098389,4.878441834527125e-12,4.96470829602913e-06,2.3888997446874782e-08,neutral,4.940814420140421e-06
2_518_u,0.9866195917129517,0.013369333930313587,1.1068761523347348e-05,3.341202592377357e-10,neutral,-0.013358265502910499
2_521_u,1.3258599773635638e-10,1.3329209264112407e-11,1.0,1.410869251289304e-11,happy,0.9999999999725621
2_522_u,1.0,2.1011147682825637e-11,3.426309236331804e-11,5.7859151497696715e-11,neutral,-4.4607206817204315e-11
2_523_u,1.0,3.8049918771321245e-10,5.860750686842442e-12,5.862819344587544e-12,neutral,-3.8050125637095755e-10
2_524_u,1.0,2.1363191163997763e-12,8.543203644517661e-11,1.0246004045200152e-09,neutral,-9.413046871912384e-10
2_525_u,2.4138346876867445e-10,1.765485435796521e-12,1.0,1.1400268284944559e-08,happy,0.9999999885979662
2_526_u,1.0,1.4326847000423193e-12,2.9460295314365226e-10,1.1278351585986002e-08,neutral,-1.0985181317542392e-08
2_527_u,1.8906416432429296e-09,1.0,9.43411928439053e-12,6.489752989559741e-14,angry,-0.9999999999906307
2_53_u,0.9999986886978149,1.348719592897396e-06,1.4382655223049712e-12,4.29154238187901e-12,neutral,-1.3487224461742556e-06
2_530_u,0.9999997615814209,2.491663622095075e-07,1.608909511695289e-12,1.710609778826644e-11,neutral,-2.4918185939778407e-07
2_531_u,1.0,1.1944141422443044e-12,2.8313265620916184e-10,1.1637474095493872e-08,neutral,-1.1355535853426954e-08
2_532_u,1.0,2.104916284675906e-12,1.128787410764609e-10,4.087405969244173e-09,neutral,-3.976632144452388e-09
2_534_u,4.227617388108396e-12,1.0,8.236072268630323e-09,2.9220020500431154e-12,angry,-0.9999999917668498
2_535_u,1.0,4.928791749736483e-13,2.8855456912779687e-10,3.0895196123648105e-11,neutral,2.571664938291751e-10
2_536_u,1.0,2.116179627364989e-12,3.671632442525663e-11,4.9869906815214193e-11,neutral,-1.5269762017322552e-11
2_537_u,0.04005137458443642,9.279823132146703e-09,0.9599485993385315,4.111133833362146e-08,happy,0.95994854894737
2_54_u,5.709662964648032e-09,0.4305974245071411,0.5694025754928589,6.020504095261003e-09,happy,0.13880514496521368
2_540_u,1.0,1.1858681571441654e-11,5.4602581137097594e-12,1.306046520932469e-10,neutral,-1.370030755509788e-10
2_541_u,0.99933260679245,6.18020981613121e-11,0.0006674016476608813,7.351825370705001e-09,neutral,0.0006673942340334124
2_542_u,1.1341438205247911e-10,1.0,1.5214829396370533e-11,3.544525241892804e-14,angry,-0.9999999999848207
2_546_u,1.0,1.1897008985600754e-12,1.4234090295328627e-10,2.560837826515172e-11,neutral,1.1554282378957448e-10
2_547_u,0.8371065855026245,0.16289344429969788,5.515423229240923e-09,1.9666240858029482e-11,neutral,-0.1628934388039409
2_548_u,1.133268062725179e-10,1.0,2.5912401564742726e-12,5.657343896733197e-14,angry,-0.9999999999974654
2_549_u,0.0008295283769257367,0.9991705417633057,3.177607343918254e-10,1.8747737737245806e-12,angry,-0.9991705414474197
2_55_u,1.0,4.55360098586266e-12,5.5111921970496525e-12,5.22909320010978e-11,neutral,-5.133334078991081e-11
2_550_u,0.9998352527618408,5.222528572795815e-12,0.0001647795579629019,3.739177856232345e-08,neutral,0.000164742160961811
2_552_u,1.0,1.3270730001013753e-12,1.161023777118686e-10,4.862648131376268e-11,neutral,6.614882339800454e-11
2_553_u,1.0,1.1824074705457654e-12,1.0515757709050888e-10,7.416522951331217e-10,neutral,-6.376771255131586e-10
2_555_u,1.181290482099584e-10,1.0180607577662051e-13,1.0369128472520472e-10,1.0,sad,-0.9999999998964104
2_556_u,1.0,5.673464129052341e-11,1.6021355353501576e-09,1.0764243663086148e-11,neutral,1.534636650396548e-09
2_557_u,1.0,2.1722233387033718e-11,9.479868279260728e-11,1.106691405183824e-09,neutral,-1.0336149557782504e-09
2_558_u,9.028599201599263e-09,0.9999947547912598,5.202636202739086e-06,1.3461613768139813e-11,angry,-0.9999895521685186
2_559_u,1.0,2.287961270094896e-12,9.9117691831907e-10,9.048592986005133e-09,neutral,-8.059704028956158e-09
2_56_u,1.0851918322285492e-11,5.783396764963422e-12,1.0,9.468723582983785e-10,happy,0.9999999990473443
2_560_u,1.650480273285293e-11,1.0,6.228841227529092e-13,3.7484612310824394e-13,angry,-0.999999999999752
2_562_u,1.0,9.243229012051435e-13,3.4809644056110756e-10,6.617639769501693e-10,neutral,-3.145918592902669e-10
2_564_u,6.294303744880381e-08,0.9999998807907104,1.8513504965178562e-11,1.4528048902784363e-13,angry,-0.9999998807723423
2_567_u,1.0,1.4591074876113552e-11,6.079843659773099e-12,2.444188428041283e-11,neutral,-3.295311549675328e-11
2_569_u,1.6855599138665411e-09,1.0399189322163327e-11,1.0,1.3513082146310307e-11,happy,0.9999999999760877
2_570_u,2.9149120617244506e-11,3.6837609351803025e-11,1.0,1.1663790593086087e-11,happy,0.9999999999514986
2_572_u,7.537395013690329e-11,2.117631348053095e-10,1.0,5.45066422552587e-12,happy,0.9999999997827862
2_573_u,8.745302815249545e-10,3.3767209948326604e-12,1.0,2.3667123816295543e-11,happy,0.9999999999729562
2_574_u,0.999974250793457,2.553144804551266e-05,4.9072429675334206e-08,2.0917441645451618e-07,neutral,-2.5691550032291843e-05
2_575_u,0.9999971389770508,1.6296153262373991e-06,1.158919872068509e-06,8.548606961200633e-11,neutral,-4.7078094023850214e-07
2_576_u,3.671611625843951e-11,1.0,2.5431575248480165e-12,9.712735715532161e-14,angry,-0.9999999999975538
2_577_u,2.9563860152848065e-05,2.8135266338935594e-10,3.577257240428011e-11,0.9999704360961914,sad,-0.9999704363417715
2_579_u,5.103413872054041e-11,1.0505548687922417e-11,1.0,1.556016773762714e-11,happy,0.9999999999739343
2_58_u,5.78189656152972e-07,2.37558878818378e-11,0.9999994039535522,2.3735189161322445e-11,happy,0.9999994039060611
2_581_u,0.9999910593032837,8.961762432591058e-06,2.15678128134833e-10,2.5125717478813314e-12,neutral,-8.961549267034671e-06
2_583_u,0.999996542930603,7.639811526460871e-12,3.06422612084134e-06,3.7516426232286904e-07,neutral,2.6890542187069447e-06
2_585_u,1.0,2.6892520328669622e-12,7.653007567942627e-12,5.53874134057164e-11,neutral,-5.042365787064074e-11
2_586_u,1.0,1.596265307435285e-11,6.619298859034117e-12,8.605348378321054e-11,neutral,-9.539683799852927e-11
2_587_u,1.0,8.826174235920803e-10,3.1384341740020583e-12,3.2419522795479327e-12,neutral,-8.827209416976262e-10
2_588_u,4.333265950923204e-12,1.0,3.317097302130839e-13,1.8149761207841841e-13,angry,-0.9999999999998497
2_589_u,1.0,3.026475425826902e-08,1.1827080981241522e-11,1.2598815220254966e-12,neutral,-3.0254187058809806e-08
2_590_u,0.9992747902870178,6.186912527433863e-12,0.0007252483046613634,5.79115022603105e-09,neutral,0.0007252425073242248
2_591_u,9.134658307541343e-12,1.0,4.1638825091887266e-13,1.1197236849747397e-13,angry,-0.9999999999996956
2_594_u,1.2914260594243387e-07,8.911203025485648e-11,3.992722385354197e-12,0.9999998807907104,sad,-0.9999998808758298
2_595_u,1.0,6.521547624843693e-13,3.7497038807288163e-10,1.1616395345637187e-10,neutral,2.581542798540254e-10
2_596_u,4.668979425304087e-09,7.130162779644955e-12,1.0,4.7535936992249006e-11,happy,0.999999999945334
2_598_u,8.688756936159336e-10,9.847933232776107e-12,1.0,1.7892095791061102e-11,happy,0.99999999997226
2_599_u,4.071987191878179e-11,1.0,3.645467987808265e-13,5.055594072718439e-14,angry,-0.999999999999686
2_602_u,1.0,5.129105039997084e-12,4.2459227106439457e-11,1.0107178288754071e-10,neutral,-6.374166082109833e-11
2_604_u,0.9999996423721313,4.122669849948579e-07,3.7822232325235294e-12,3.829954148965031e-12,neutral,-4.1226703272577436e-07
2_607_u,1.0,9.03285345826843e-12,1.4819487859085712e-08,9.406265988332052e-09,neutral,5.404189017295391e-09
2_608_u,1.0,1.0488284503049061e-12,7.213224462176981e-11,7.568111692890511e-10,neutral,-6.857277531175862e-10
2_609_u,1.0,1.7042164120878445e-12,4.245404722214019e-11,1.6786650958167115e-09,neutral,-1.6379152650066592e-09
2_611_u,2.861452186309066e-10,3.1511926314869987e-12,1.0,9.756142421712966e-11,happy,0.9999999998992873
2_612_u,1.0,1.323594833735342e-08,1.152259928097199e-12,5.19231792978081e-12,neutral,-1.3239988395355104e-08
2_615_u,1.0921588633472368e-10,2.378123305918356e-12,1.0,4.136805828447443e-11,happy,0.9999999999562538
2_617_u,1.0,1.6383734646741033e-11,2.0840202827332455e-11,6.22259839141992e-12,neutral,-1.7661302108284982e-12
2_622_u,1.0,1.2984471354018923e-12,2.8767460635847897e-11,1.0322341592594597e-10,neutral,-7.575440242549997e-11
2_623_u,1.0,1.6328321073705299e-12,1.5209179748953972e-10,1.6698027682782168e-10,neutral,-1.6521311445652498e-11
2_626_u,1.0,1.7941842673022124e-12,2.376038948925796e-11,1.6846324682462388e-11,neutral,5.11988053949336e-12
2_627_u,3.577660390163828e-09,0.6668720841407776,0.3331278860569,1.9107075921453998e-09,angry,-0.33374419999458516
2_65_u,1.0,6.651379447220052e-09,2.92359105674711e-12,5.673991658461386e-12,neutral,-6.654129847821766e-09
2_66_u,5.03392838524519e-09,5.6899037564894783e-11,1.0,2.874842724986948e-11,happy,0.9999999999143525
2_69_u,1.0,7.988210787290839e-11,1.774233954199289e-10,8.422391950535513e-11,neutral,1.331736804166539e-11
2_7_u,2.911561269858254e-11,7.58835052086515e-13,1.0962363829192245e-11,1.0,sad,-0.9999999999897964
2_71_u,1.0,3.1696320915153287e-12,9.03871699708958e-11,7.318240458076275e-11,neutral,1.4035133298617719e-11
2_72_u,1.9785991867138364e-07,1.8178986094241623e-10,0.9918088316917419,0.008190968073904514,happy,0.9836178634360475
2_73_u,5.377196604650081e-11,3.0872608913767863e-09,1.0,1.9518013941177692e-11,happy,0.999999996893221
2_74_u,1.0,7.145002471620199e-12,9.443518016183372e-12,2.2206929004009446e-11,neutral,-1.9908413459446272e-11
2_77_u,5.533723219236508e-12,1.0,2.86867383146594e-12,2.411649710227365e-13,angry,-0.9999999999973724
2_78_u,1.0,4.295101600770845e-12,5.702862661272068e-12,2.0657010824098876e-11,neutral,-1.9249249763597653e-11
2_79_u,1.0,1.0868758150428537e-11,4.1259311939212395e-11,2.272612853460032e-08,neutral,-2.2695737980811537e-08
2_8_u,1.0,1.4526595204511494e-11,3.2032534177245386e-12,2.8959208295264993e-11,neutral,-4.028255008205195e-11
2_84_u,1.0,1.399371178829878e-12,2.0858237359533405e-09,3.518617688880177e-11,neutral,2.049238187885709e-09
2_86_u,3.1849797799132773e-10,3.071846388369437e-10,1.0,2.3702539930781086e-11,happy,0.9999999996691128
2_87_u,2.7967758317593017e-11,2.025244555392547e-11,1.0,6.584268286841111e-12,happy,0.9999999999731632
2_88_u,1.0,8.554950910004411e-13,2.564372880708987e-10,4.767173322761664e-09,neutral,-4.511591529781766e-09
2_89_u,0.9999994039535522,1.837657109815538e-11,5.624909817925072e-07,2.564669587812318e-10,neutral,5.622161382626278e-07
2_9_u,4.488560080062598e-05,0.9999550580978394,5.6221043445714436e-12,5.39156338932173e-13,angry,-0.9999550580927564
2_91_u,1.0,2.7364722900852234e-12,9.644202970948701e-12,8.801558787352448e-11,neutral,-8.1107857192661e-11
2_92_u,0.00027032499201595783,5.849298823079607e-11,0.9997296929359436,8.205371382352666e-10,happy,0.9997296920569134
2_94_u,1.0,1.9397760307737766e-12,3.983345944758021e-11,3.267438541953993e-10,neutral,-2.8885017077859287e-10
2_96_u,6.364291316174331e-10,4.487076075282426e-12,1.0,3.234221224168721e-11,happy,0.9999999999631707
2_97_u,1.0,1.9412351934255945e-11,4.302136771827669e-12,6.784664843828558e-12,neutral,-2.1894880006256834e-11
3_S01E01_128_u,1.0,1.3993551326377252e-12,3.2526601412286027e-09,1.4968051242902902e-09,neutral,1.7544556618056747e-09
3_S01E01_226_u,2.935027110240185e-09,3.813903186322687e-12,1.0,2.1287870771713457e-11,happy,0.9999999999748982
